CSD Code / Code de la SDR 1996,CSD Name / Nom de la SDR 1996,2A Population / Population 2A 1996,Income / Revenu 1996,Education / Scolarité 1996,Housing / Logement 1996,Labour Force Activity / Activité sur le marché du travail 1996,CWB / IBC 1996,Community Type / Type de collectivité 1996
3557004,Hilton,255,87,53,91,80,78,Non-Aboriginal Communities
3557006,Hilton Beach,213, , , , ,72,Non-Aboriginal Communities
3557008,St. Joseph,"1,235",75,44,94,82,74,Non-Aboriginal Communities
3557011,Laird,"1,073",80,49,93,81,76,Non-Aboriginal Communities
3557014,Tarbutt and Tarbutt Additional,442,69,47,98,84,75,Non-Aboriginal Communities
3557016,Johnson,729,71,36,89,74,67,Non-Aboriginal Communities
3557019,Plummer Additional,693,79,50,90,86,76,Non-Aboriginal Communities
3557021,Bruce Mines,653,83,43,95,86,77,Non-Aboriginal Communities
3557024,Thessalon,758,73,36,87,87,71,Non-Aboriginal Communities
3557026,Thessalon 12, , , , , ,,First Nations Communities
3557028,Thessalon,"1,485",72,29,97,76,69,Non-Aboriginal Communities
3557029,Day and Bright Additional,217, , , , ,68,Non-Aboriginal Communities
3557031,Iron Bridge,777,69,27,81,75,63,Non-Aboriginal Communities
3557034,Thompson,125, , , , ,78,Non-Aboriginal Communities
3557038,Blind River,"3,152",72,43,91,75,70,Non-Aboriginal Communities
3557039,Shedden,899,71,28,91,66,64,Non-Aboriginal Communities
3557040,North Shore,678,74,33,81,73,65,Non-Aboriginal Communities
3557041,Elliot Lake,"13,588",76,41,95,72,71,Non-Aboriginal Communities
3557051,"Macdonald, Meredith and Aberdeen Additional","1,521",71,46,94,78,72,Non-Aboriginal Communities
3557061,Sault Ste. Marie,"80,054",81,48,96,81,76,Non-Aboriginal Communities
3557066,Prince,971,83,63,98,83,82,Non-Aboriginal Communities
3557071,Sagamok, , , , , ,,First Nations Communities
3557072,Serpent River 7,295,54,39,77,66,59,First Nations Communities
3557073,Mississagi River 8,328,62,43,85,74,66,First Nations Communities
3557074,Garden River 14, , , , , ,,First Nations Communities
3557075,Rankin Location 15D, , , , , ,,First Nations Communities
3557076,Michipicoten,"4,145",81,46,91,85,76,Non-Aboriginal Communities
3557077,Goulais Bay 15A, , , , , ,,First Nations Communities
3557078,Gros Cap 49, , , , , ,,First Nations Communities
3557079,Dubreuilville,990,85,28,93,81,72,Non-Aboriginal Communities
3557082,Missanabie 62,0, , , , ,,First Nations Communities
3557091,White River,"1,022",86,33,93,87,75,Non-Aboriginal Communities
3557092,"Algoma, Unorganized, South Part",0, , , , ,,Non-Aboriginal Communities
3557094,"Algoma, Unorganized, South East Part",0, , , , ,,Non-Aboriginal Communities
3557095,"Algoma, Unorganized, North Part","7,383",75,40,92,75,70,Non-Aboriginal Communities
3557096,Hornepayne,"1,480",85,37,88,88,74,Non-Aboriginal Communities
3558001,Neebing,"1,021",86,46,97,84,78,Non-Aboriginal Communities
3558003,Fort William 52,661,66,39,80,77,65,First Nations Communities
3558004,Thunder Bay,"113,662",84,48,95,84,78,Non-Aboriginal Communities
3558008,Paipoonge,"3,196",83,51,96,86,79,Non-Aboriginal Communities
3558012,Gillies,497,78,52,90,84,76,Non-Aboriginal Communities
3558016,O'Connor,739,83,44,95,90,78,Non-Aboriginal Communities
3558019,Conmee,729,82,45,94,79,75,Non-Aboriginal Communities
3558024,Oliver,"2,711",86,50,98,91,81,Non-Aboriginal Communities
3558028,Shuniah,"2,346",89,53,97,81,80,Non-Aboriginal Communities
3558034,Dorion,472,81,42,88,85,74,Non-Aboriginal Communities
3558041,Red Rock,"1,258",86,48,89,87,78,Non-Aboriginal Communities
3558044,Nipigon,"2,210",82,41,90,85,74,Non-Aboriginal Communities
3558051,Schreiber,"1,788",88,37,95,86,76,Non-Aboriginal Communities
3558054,Terrace Bay,"2,324",90,53,96,90,82,Non-Aboriginal Communities
3558059,Marathon,"4,791",87,48,94,87,79,Non-Aboriginal Communities
3558060,Pic Mobert North,67, , , , ,45,First Nations Communities
3558061,Pic Mobert South,195, , , , ,49,First Nations Communities
3558062,Pic River 50, , , , , ,,First Nations Communities
3558063,Pays Plat 51,61, , , , ,,First Nations Communities
3558064,Lake Helen 53A,238, , , , ,56,First Nations Communities
3558065,Gull River 55,159, , , , ,49,First Nations Communities
3558066,Manitouwadge,"3,395",89,45,93,82,77,Non-Aboriginal Communities
3558067,Ginoogaming First Nation,222, , , , ,52,First Nations Communities
3558068,Long Lake 58,345,54,15,73,24,41,First Nations Communities
3558069,Rocky Bay 1, , , , , ,,First Nations Communities
3558071,Longlac,"2,074",89,41,95,86,78,Non-Aboriginal Communities
3558072,Nakina,566,77,25,93,86,70,Non-Aboriginal Communities
3558074,Geraldton,"2,627",82,40,92,81,74,Non-Aboriginal Communities
3558076,Aroland,271,43,11,89,58,50,First Nations Communities
3558078,Beardmore,418,79,23,85,73,65,Non-Aboriginal Communities
3558080,Savant Lake, , , , , ,,First Nations Communities
3558085,Osnaburgh 63A, , , , , ,,First Nations Communities
3558090,"Thunder Bay, Unorganized","8,460",81,43,88,81,73,Non-Aboriginal Communities
3558095,Seine River 22A2,1, , , , ,,First Nations Communities
3558097,Whitesand,115, , , , ,40,First Nations Communities
3558100,Lac des Milles Lacs 22A1,0, , , , ,,First Nations Communities
3559001,Atikokan,"4,043",80,43,89,83,74,Non-Aboriginal Communities
3559011,Alberton,"1,027",81,50,95,90,79,Non-Aboriginal Communities
3559012,Fort Frances,"8,790",84,49,95,86,79,Non-Aboriginal Communities
3559016,La Vallee,"1,130",76,42,86,90,74,Non-Aboriginal Communities
3559019,Emo,"1,366",73,39,91,84,72,Non-Aboriginal Communities
3559022,Kingsford,63, , , , ,,Non-Aboriginal Communities
3559024,Chapple,909,78,31,90,79,70,Non-Aboriginal Communities
3559026,Manitou Rapids 11,213, , , , ,59,First Nations Communities
3559031,Morley,478,73,40,94,85,73,Non-Aboriginal Communities
3559034,Dilke,153, , , , ,66,Non-Aboriginal Communities
3559036,Worthington,105, , , , ,75,Non-Aboriginal Communities
3559039,Blue,100, , , , ,78,Non-Aboriginal Communities
3559041,Atwood,273,68,25,82,91,67,Non-Aboriginal Communities
3559042,Rainy River,"1,008",74,37,94,77,71,Non-Aboriginal Communities
3559046,McCrosson and Tovell,240, , , , ,58,Non-Aboriginal Communities
3559049,Morson,192, , , , ,77,Non-Aboriginal Communities
3559051,Big Grassy River 35G,165, , , , ,51,First Nations Communities
3559052,Big Island Mainland 93,9, , , , ,,First Nations Communities
3559053,Saug-a-Gaw-Sing 1,107, , , , ,57,First Nations Communities
3559060,Neguaguon Lake 25D,233, , , , ,,First Nations Communities
3559061,Rainy Lake 18C,66, , , , ,65,First Nations Communities
3559062,Agency 1,67, , , , ,86,First Nations Communities
3559063,Couchiching 16A,533,64,33,82,79,64,First Nations Communities
3559064,Rainy Lake 26A,95, , , , ,65,First Nations Communities
3559065,Seine River 23B, , , , , ,,First Nations Communities
3559066,Seine River 23A, , , , , ,,First Nations Communities
3559068,Rainy Lake 17A,163, , , , ,53,First Nations Communities
3559069,Rainy Lake 17B,7, , , , ,,First Nations Communities
3559090,"Rainy River, Unorganized","1,580",85,50,91,87,78,Non-Aboriginal Communities
3559092,Long Sault,48, , , , ,,First Nations Communities
3560001,Ignace,"1,782",82,40,93,80,74,Non-Aboriginal Communities
3560004,Whitefish Bay 32A, , , , , ,,First Nations Communities
3560005,Whitefish Bay 33A, , , , , ,,First Nations Communities
3560008,Sioux Narrows,430,78,51,88,89,76,Non-Aboriginal Communities
3560012,Keewatin,"2,058",86,47,94,88,79,Non-Aboriginal Communities
3560014,Jaffray and Melick,"4,244",85,49,93,88,79,Non-Aboriginal Communities
3560016,Kenora,"10,063",82,44,94,85,76,Non-Aboriginal Communities
3560021,Machin,"1,117",78,38,92,83,73,Non-Aboriginal Communities
3560024,Eagle Lake 27,181, , , , ,59,First Nations Communities
3560026,Dryden,"6,711",85,48,94,86,78,Non-Aboriginal Communities
3560028,Barclay,"1,578",87,47,92,86,78,Non-Aboriginal Communities
3560032,Ear Falls,"1,170",77,42,94,81,73,Non-Aboriginal Communities
3560034,Sioux Lookout,"3,469",84,48,90,88,78,Non-Aboriginal Communities
3560041,Red Lake,"2,277",83,38,87,87,74,Non-Aboriginal Communities
3560044,Golden,"2,248",88,46,95,88,79,Non-Aboriginal Communities
3560046,Slate Falls,132, , , , ,50,First Nations Communities
3560049,Pickle Lake,544,75,51,84,89,75,Non-Aboriginal Communities
3560050,Fort Albany (Part) 67,"1,004",47,10,48,57,41,First Nations Communities
3560051,Attawapiskat 91A,"1,258",52,14,37,62,41,First Nations Communities
3560052,Marten Falls 65,204, , , , ,48,First Nations Communities
3560053,Fort Hope 64,801,42,6,63,59,42,First Nations Communities
3560054,Cat Lake 63C,275,56,12,51,70,47,First Nations Communities
3560055,Osnaburgh 63B, , , , , ,,First Nations Communities
3560056,Lac Seul 28,697,53,18,53,70,48,First Nations Communities
3560057,Wabigoon Lake 27,113, , , , ,52,First Nations Communities
3560058,English River 21,468,41,19,56,69,46,First Nations Communities
3560059,Weagamow Lake 87,475,53,13,82,78,56,First Nations Communities
3560060,Northwest Angle 33B,35, , , , ,,First Nations Communities
3560061,Islington 29,598,46,9,71,64,47,First Nations Communities
3560062,Lake Of The Woods 31G,0, , , , ,,First Nations Communities
3560063,Sabaskong Bay 35D,234, , , , ,58,First Nations Communities
3560064,Shoal Lake 34B 2,0, , , , ,,First Nations Communities
3560065,Lake Of The Woods 37,134, , , , ,,First Nations Communities
3560066,Kenora 38B, , , , , ,,First Nations Communities
3560067,Poplar Hill,290,45,2,51,65,41,First Nations Communities
3560068,Shoal Lake (Part) 39A,241, , , , ,50,First Nations Communities
3560069,Rat Portage 38A,142, , , , ,46,First Nations Communities
3560070,Deer Lake,628,33,12,40,64,37,First Nations Communities
3560071,Sandy Lake 88,"1,611",52,17,62,72,51,First Nations Communities
3560072,Wunnumin 2,0, , , , ,,First Nations Communities
3560074,Wapekeka 1,0, , , , ,,First Nations Communities
3560075,Big Trout Lake, , , , , ,,First Nations Communities
3560076,Sachigo Lake 1,305,55,20,60,81,54,First Nations Communities
3560077,Pikangikum 14,"1,170",42,9,58,59,42,First Nations Communities
3560078,Fort Severn 89,362,59,16,56,75,51,First Nations Communities
3560079,Webequie,443,43,9,64,61,44,First Nations Communities
3560080,North Spirit Lake,157, , , , ,48,First Nations Communities
3560081,Lansdowne House,235, , , , ,44,First Nations Communities
3560082,Shoal Lake (Part) 40,164, , , , ,50,First Nations Communities
3560083,Whitefish Bay 34A, , , , , ,,First Nations Communities
3560084,Wabauskang 21,39, , , , ,,First Nations Communities
3560085,Wunnumin 1,455,54,11,68,76,52,First Nations Communities
3560086,Summer Beaver,317,43,14,68,67,48,First Nations Communities
3560087,Sachigo Lake 2,0, , , , ,,First Nations Communities
3560088,Wapekeka 2,209, , , , ,42,First Nations Communities
3560089,The Dalles 38C,34, , , , ,,First Nations Communities
3560090,"Kenora, Unorganized","10,269",82,47,90,86,76,Non-Aboriginal Communities
3560091,Peawanuck,239, , , , ,56,First Nations Communities
3560095,Bearskin Lake,428, , , , ,,First Nations Communities
3560096,Kasabonika Lake,520,47,8,52,66,43,First Nations Communities
3560097,Muskrat Dam Lake,217, , , , ,64,First Nations Communities
3560098,Kingfisher 1,302,57,12,64,80,53,First Nations Communities
3560100,Long Dog Lake,21, , , , ,,First Nations Communities
3560102,MacDowell Lake,0, , , , ,,First Nations Communities
3560104,Kee-Way-Win,237, , , , ,52,First Nations Communities
4601035,Stuartburn,"1,563",67,26,89,87,67,Non-Aboriginal Communities
4601039,Piney,"1,604",66,24,90,79,65,Non-Aboriginal Communities
4601043,Reynolds,"1,314",71,31,91,87,70,Non-Aboriginal Communities
4601046,Whitemouth,"1,639",71,33,92,90,72,Non-Aboriginal Communities
4601051,Pinawa,"1,672",89,70,97,88,86,Non-Aboriginal Communities
4601057,Lac du Bonnet,"2,280",75,35,91,82,71,Non-Aboriginal Communities
4601060,Lac du Bonnet,"1,070",76,28,97,83,71,Non-Aboriginal Communities
4601070,Buffalo Point 36,63, , , , ,,First Nations Communities
4601071,Alexander,"2,555",78,41,93,80,73,Non-Aboriginal Communities
4601075,Powerview,759,79,44,95,87,76,Non-Aboriginal Communities
4601078,Victoria Beach,227, , , , ,68,Non-Aboriginal Communities
4601079,Shoal Lake (Part) 40,0, , , , ,,First Nations Communities
4601094,"Division No.  1, Unorganized",693,80,52,97,83,78,Non-Aboriginal Communities
4601096,Reed River 36A,0, , , , ,,First Nations Communities
4601098,Pine Falls,794,85,46,96,88,79,Non-Aboriginal Communities
4602025,Franklin,"1,724",65,27,96,87,69,Non-Aboriginal Communities
4602026,Roseau Rapids 2A,76, , , , ,49,First Nations Communities
4602027,Roseau River 2,467,31,12,70,56,42,First Nations Communities
4602032,De Salaberry,"3,067",67,32,90,88,69,Non-Aboriginal Communities
4602037,St-Pierre-Jolys,925,71,47,92,91,75,Non-Aboriginal Communities
4602041,Hanover,"9,833",66,34,94,89,71,Non-Aboriginal Communities
4602044,Steinbach,"8,478",77,36,96,90,75,Non-Aboriginal Communities
4602046,Niverville,"1,615",67,34,91,86,70,Non-Aboriginal Communities
4602053,La Broquerie,"2,493",70,38,93,89,73,Non-Aboriginal Communities
4602057,Ste. Anne,"4,213",70,36,90,85,70,Non-Aboriginal Communities
4602061,Ste. Anne,"1,511",72,41,93,88,73,Non-Aboriginal Communities
4602069,Taché,"8,273",75,43,94,91,76,Non-Aboriginal Communities
4602075,Ritchot,"5,364",77,45,95,90,76,Non-Aboriginal Communities
4603030,Montcalm,"1,567",79,41,87,92,75,Non-Aboriginal Communities
4603033,Emerson,737,87,39,97,90,78,Non-Aboriginal Communities
4603036,Rhineland,"4,204",64,28,89,89,67,Non-Aboriginal Communities
4603038,Gretna,538,71,26,88,91,69,Non-Aboriginal Communities
4603040,Altona,"3,286",76,30,97,89,73,Non-Aboriginal Communities
4603042,Plum Coulee,729,56,19,96,83,64,Non-Aboriginal Communities
4603047,Stanley,"4,616",66,31,86,90,68,Non-Aboriginal Communities
4603050,Winkler,"7,241",71,29,94,88,71,Non-Aboriginal Communities
4603053,Morden,"5,689",75,39,95,89,74,Non-Aboriginal Communities
4603058,Thompson,"1,321",61,29,89,92,68,Non-Aboriginal Communities
4603062,Roland,984,70,35,94,87,72,Non-Aboriginal Communities
4603065,Morris,"2,816",71,28,92,89,70,Non-Aboriginal Communities
4603067,Morris,"1,645",73,36,92,85,71,Non-Aboriginal Communities
4603072,Dufferin,"2,408",68,39,87,92,72,Non-Aboriginal Communities
4603074,Carman,"2,704",78,37,94,92,75,Non-Aboriginal Communities
4604033,Pembina,"1,850",67,35,92,92,72,Non-Aboriginal Communities
4604035,Manitou,781,76,38,96,85,74,Non-Aboriginal Communities
4604039,Louise,"1,090",69,50,94,97,77,Non-Aboriginal Communities
4604044,Pilot Mound,716,74,39,91,93,74,Non-Aboriginal Communities
4604046,Crystal City,433,87,32,91,88,74,Non-Aboriginal Communities
4604051,Roblin,968,58,28,91,97,68,Non-Aboriginal Communities
4604053,Cartwright,345,72,37,95,87,73,Non-Aboriginal Communities
4604057,Argyle,"1,220",71,33,96,93,73,Non-Aboriginal Communities
4604063,Lorne,"2,167",67,29,94,89,70,Non-Aboriginal Communities
4604066,Somerset,471,75,35,99,88,74,Non-Aboriginal Communities
4604068,Swan Lake  7,370,40,26,58,62,47,First Nations Communities
4605024,Turtle Mountain,"1,179",71,38,90,92,73,Non-Aboriginal Communities
4605027,Killarney,"2,208",75,40,95,90,75,Non-Aboriginal Communities
4605031,Morton,832,77,44,96,93,78,Non-Aboriginal Communities
4605033,Boissevain,"1,544",76,35,95,93,75,Non-Aboriginal Communities
4605037,Winchester,625,71,40,96,93,75,Non-Aboriginal Communities
4605039,Deloraine,"1,041",82,22,96,89,72,Non-Aboriginal Communities
4605043,Brenda,726,79,26,96,87,72,Non-Aboriginal Communities
4605047,Waskada,288, , , , ,77,Non-Aboriginal Communities
4605050,Arthur,528,71,29,91,93,71,Non-Aboriginal Communities
4605052,Melita,"1,152",77,34,96,91,74,Non-Aboriginal Communities
4605055,Edward,759,76,36,90,96,74,Non-Aboriginal Communities
4605058,Albert,475,59,30,93,100,71,Non-Aboriginal Communities
4605061,Cameron,537,67,40,93,96,74,Non-Aboriginal Communities
4605063,Hartney,462,70,29,95,88,71,Non-Aboriginal Communities
4605067,Whitewater,766,66,32,87,87,68,Non-Aboriginal Communities
4605070,Riverside,827,64,36,93,89,70,Non-Aboriginal Communities
4605076,Strathcona,817,71,26,91,94,71,Non-Aboriginal Communities
4606015,Sifton,759,71,31,86,94,71,Non-Aboriginal Communities
4606018,Oak Lake,369,64,25,91,84,66,Non-Aboriginal Communities
4606023,Pipestone,"1,710",69,31,95,92,72,Non-Aboriginal Communities
4606028,Wallace,"1,835",63,34,93,88,69,Non-Aboriginal Communities
4606029,Oak Lake 59,290,38,25,78,67,52,First Nations Communities
4606030,Elkhorn,514,69,28,98,80,69,Non-Aboriginal Communities
4606034,Virden,"2,956",77,37,97,89,75,Non-Aboriginal Communities
4606037,Woodworth,"1,047",70,37,93,92,73,Non-Aboriginal Communities
4606040,Sioux Valley 58,"1,030",39,31,73,63,51,First Nations Communities
4607038,South Cypress,862,58,32,93,90,68,Non-Aboriginal Communities
4607041,Glenboro,663,77,32,96,87,73,Non-Aboriginal Communities
4607045,Oakland,"1,086",72,51,96,93,78,Non-Aboriginal Communities
4607047,Wawanesa,485,71,35,92,90,72,Non-Aboriginal Communities
4607051,Glenwood,710,72,44,92,95,76,Non-Aboriginal Communities
4607053,Souris,"1,613",77,36,93,91,74,Non-Aboriginal Communities
4607057,Whitehead,"1,535",77,47,95,93,78,Non-Aboriginal Communities
4607060,Cornwallis,"4,279",75,48,94,91,77,Non-Aboriginal Communities
4607062,Brandon,"39,175",78,47,95,88,77,Non-Aboriginal Communities
4607065,North Cypress,"1,900",72,37,93,95,74,Non-Aboriginal Communities
4607068,Carberry,"1,493",79,34,94,92,75,Non-Aboriginal Communities
4607071,Elton,"1,406",71,43,91,94,75,Non-Aboriginal Communities
4607075,Daly,895,70,28,94,92,71,Non-Aboriginal Communities
4607077,Rivers,"1,117",76,36,95,84,73,Non-Aboriginal Communities
4608031,South Norfolk,"1,282",65,32,96,95,72,Non-Aboriginal Communities
4608033,Notre Dame de Lourdes,620,72,35,93,88,72,Non-Aboriginal Communities
4608038,Treherne,675,77,34,98,90,75,Non-Aboriginal Communities
4608039,Long Plain (Part) 6,0, , , , ,,First Nations Communities
4608042,Victoria,"1,275",68,37,92,89,72,Non-Aboriginal Communities
4608045,North Norfolk,"3,024",63,25,91,91,67,Non-Aboriginal Communities
4608048,MacGregor,898,69,30,94,86,70,Non-Aboriginal Communities
4608054,Lansdowne,966,56,24,89,87,64,Non-Aboriginal Communities
4608059,Westbourne,"2,035",64,26,90,91,68,Non-Aboriginal Communities
4608061,Gladstone,927,69,34,89,86,70,Non-Aboriginal Communities
4608066,Lakeview,407,73,33,94,88,72,Non-Aboriginal Communities
4608069,Sandy Bay 5,"2,227",38,19,55,57,42,First Nations Communities
4608072,Glenella,555,61,22,87,94,66,Non-Aboriginal Communities
4609017,Grey,"2,201",73,37,93,90,73,Non-Aboriginal Communities
4609020,St. Claude,609,76,38,90,88,73,Non-Aboriginal Communities
4609024,Portage la Prairie,"6,627",70,34,95,90,72,Non-Aboriginal Communities
4609025,Long Plain (Part) 6,597,40,15,73,49,44,First Nations Communities
4609026,Dakota Plains 6A,84, , , , ,55,First Nations Communities
4609027,Dakota Tipi 1, , , , , ,,First Nations Communities
4609029,Portage la Prairie,"13,077",75,40,93,86,74,Non-Aboriginal Communities
4610035,Macdonald,"4,900",78,50,95,91,79,Non-Aboriginal Communities
4610043,Cartier,"3,009",70,32,96,91,72,Non-Aboriginal Communities
4610052,St. François Xavier,992,82,55,98,91,82,Non-Aboriginal Communities
4611040,Winnipeg,"618,477",80,49,94,86,77,Non-Aboriginal Communities
4611042,Headingley,"1,587",83,50,96,92,80,Non-Aboriginal Communities
4612047,Springfield,"12,162",81,48,95,90,79,Non-Aboriginal Communities
4612052,Brokenhead,"3,495",74,36,94,89,73,Non-Aboriginal Communities
4612056,Beausejour,"2,712",76,31,95,84,71,Non-Aboriginal Communities
4612058,Garson,339,69,40,97,88,74,Non-Aboriginal Communities
4613032,East St. Paul,"6,437",91,54,97,90,83,Non-Aboriginal Communities
4613037,West St. Paul,"3,720",86,45,96,90,79,Non-Aboriginal Communities
4613043,St. Andrews,"10,144",84,44,94,88,77,Non-Aboriginal Communities
4613047,Selkirk,"9,881",78,42,92,85,74,Non-Aboriginal Communities
4613049,Dunnottar,392,77,35,86,69,67,Non-Aboriginal Communities
4613056,St. Clements,"8,516",81,44,93,89,77,Non-Aboriginal Communities
4613062,Brokenhead 4,332,52,22,81,74,57,First Nations Communities
4614015,Rosser,"1,349",76,38,92,94,75,Non-Aboriginal Communities
4614031,Woodlands,"3,457",69,35,94,89,72,Non-Aboriginal Communities
4614036,Rockwood,"7,504",77,38,94,89,75,Non-Aboriginal Communities
4614039,Stonewall,"3,689",80,47,96,91,79,Non-Aboriginal Communities
4614042,Teulon,"1,055",73,32,96,84,71,Non-Aboriginal Communities
4615018,Langford,722,75,37,96,93,75,Non-Aboriginal Communities
4615020,Neepawa,"3,301",76,34,98,91,75,Non-Aboriginal Communities
4615023,Odanah,553,68,32,95,92,72,Non-Aboriginal Communities
4615027,Saskatchewan,661,69,43,93,98,76,Non-Aboriginal Communities
4615029,Rapid City,408,71,36,90,96,73,Non-Aboriginal Communities
4615033,Blanshard,655,69,34,87,96,71,Non-Aboriginal Communities
4615036,Hamiota,515,76,48,93,94,78,Non-Aboriginal Communities
4615038,Hamiota,847,79,32,91,88,72,Non-Aboriginal Communities
4615041,Miniota,"1,027",68,36,94,88,71,Non-Aboriginal Communities
4615042,Birdtail Creek 57,306,42,26,64,61,48,First Nations Communities
4615046,Archie,441,68,32,96,93,72,Non-Aboriginal Communities
4615048,Ellice,526,70,31,85,87,68,Non-Aboriginal Communities
4615051,St. Lazare,289,72,35,91,83,70,Non-Aboriginal Communities
4615055,Birtle,862,69,40,92,91,73,Non-Aboriginal Communities
4615057,Birtle,720,75,39,96,94,76,Non-Aboriginal Communities
4615060,Shoal Lake,621,76,28,92,86,71,Non-Aboriginal Communities
4615062,Shoal Lake,801,72,26,88,86,68,Non-Aboriginal Communities
4615064,Strathclair,"1,026",71,30,85,90,69,Non-Aboriginal Communities
4615067,Keeseekoowenin 61,351,46,29,61,68,51,First Nations Communities
4615069,Harrison,894,75,27,95,88,71,Non-Aboriginal Communities
4615071,Rolling River 67,265,51,29,82,80,60,First Nations Communities
4615073,Minto,661,64,22,89,88,66,Non-Aboriginal Communities
4615075,Minnedosa,"2,443",78,38,94,86,74,Non-Aboriginal Communities
4615078,Rosedale,"1,644",64,30,89,88,68,Non-Aboriginal Communities
4615091,Clanwilliam,470,64,36,95,87,70,Non-Aboriginal Communities
4615093,Erickson,507,71,30,93,87,70,Non-Aboriginal Communities
4615095,Park (South),961,76,36,96,87,74,Non-Aboriginal Communities
4616002,Rossburn,626,68,29,91,95,71,Non-Aboriginal Communities
4616007,Rossburn,580,69,24,91,86,68,Non-Aboriginal Communities
4616017,Waywayseecappo First Nation,964,39,22,70,70,50,First Nations Communities
4616019,Silver Creek,567,73,25,94,90,71,Non-Aboriginal Communities
4616024,Russell,553,72,34,100,90,74,Non-Aboriginal Communities
4616025,Gambler 63,43, , , , ,,First Nations Communities
4616029,Binscarth,463,74,35,90,90,72,Non-Aboriginal Communities
4616032,Russell,"1,605",79,38,96,89,75,Non-Aboriginal Communities
4616040,Shellmouth,733,70,34,82,85,68,Non-Aboriginal Communities
4616042,Boulton,341,53,19,94,86,63,Non-Aboriginal Communities
4616045,Hillsburg,559,61,23,89,92,67,Non-Aboriginal Communities
4616046,Valley River 63A,320,47,33,82,79,60,First Nations Communities
4616049,Shell River,"1,050",67,33,86,91,69,Non-Aboriginal Communities
4616052,Roblin,"1,885",71,27,89,85,68,Non-Aboriginal Communities
4616063,Park (North),401,62,14,83,78,59,Non-Aboriginal Communities
4617026,Alonsa,"1,769",59,22,87,79,61,Non-Aboriginal Communities
4617029,Ebb and Flow 52,871,39,21,64,65,47,First Nations Communities
4617034,McCreary,582,65,33,91,87,69,Non-Aboriginal Communities
4617036,McCreary,537,73,27,94,79,68,Non-Aboriginal Communities
4617040,Ste. Rose,944,69,32,90,92,70,Non-Aboriginal Communities
4617042,Ste. Rose du Lac,"1,047",74,36,93,91,74,Non-Aboriginal Communities
4617045,Ochre River,980,72,38,91,91,73,Non-Aboriginal Communities
4617048,Dauphin,"2,488",75,36,92,90,73,Non-Aboriginal Communities
4617050,Dauphin,"8,266",77,36,94,86,73,Non-Aboriginal Communities
4617053,Gilbert Plains,976,69,26,87,89,68,Non-Aboriginal Communities
4617055,Gilbert Plains,748,68,22,95,80,66,Non-Aboriginal Communities
4617057,Grandview,904,68,28,91,95,70,Non-Aboriginal Communities
4617060,Grandview,856,72,28,98,82,70,Non-Aboriginal Communities
4617063,Ethelbert,514,64,29,93,92,69,Non-Aboriginal Communities
4617067,Ethelbert,315,63,20,99,85,67,Non-Aboriginal Communities
4617071,Mossey River,752,67,36,85,89,69,Non-Aboriginal Communities
4617073,Winnipegosis,730,65,22,88,78,63,Non-Aboriginal Communities
4617076,Lawrence,608,61,20,91,92,66,Non-Aboriginal Communities
4617092,"Division No. 17, Unorganized",88, , , , ,88,Non-Aboriginal Communities
4618031,Gimli,"3,124",80,39,93,76,72,Non-Aboriginal Communities
4618033,Gimli,"1,574",78,40,94,83,74,Non-Aboriginal Communities
4618034,Winnipeg Beach,746,79,25,89,74,67,Non-Aboriginal Communities
4618037,Armstrong,"1,866",68,26,92,89,69,Non-Aboriginal Communities
4618040,St. Laurent,"1,020",67,28,87,75,64,Non-Aboriginal Communities
4618044,Coldwell,"1,399",68,22,87,86,66,Non-Aboriginal Communities
4618052,Eriksdale,942,72,32,89,84,69,Non-Aboriginal Communities
4618055,Dog Creek 46,582,38,15,54,60,42,First Nations Communities
4618057,Siglunes,"1,585",64,31,92,86,68,Non-Aboriginal Communities
4618060,Grahamdale,"1,625",65,25,92,88,67,Non-Aboriginal Communities
4618063,Little Saskatchewan 48,362,42,26,53,87,52,First Nations Communities
4618067,Fairford 50,832,40,27,53,67,47,First Nations Communities
4618068,Fisher,"2,154",60,23,86,86,64,Non-Aboriginal Communities
4618071,Bifrost,"2,851",65,26,91,87,67,Non-Aboriginal Communities
4618074,Arborg,"1,012",69,30,95,90,71,Non-Aboriginal Communities
4618077,Riverton,566,73,31,95,84,71,Non-Aboriginal Communities
4618091,"Division No. 18, Unorganized, East Part",38, , , , ,,Non-Aboriginal Communities
4618093,"Division No. 18, Unorganized, West Part",0, , , , ,,Non-Aboriginal Communities
4619045,"Division No. 19, Unorganized","3,521",53,25,76,68,55,Non-Aboriginal Communities
4619050,Fort Alexander 3,"1,690",46,20,63,59,47,First Nations Communities
4619051,Little Grand Rapids 14,634,40,7,59,55,40,First Nations Communities
4619052,Bloodvein 12,451,39,11,52,58,40,First Nations Communities
4619053,Hole or Hollow Water 10,555,44,24,46,61,44,First Nations Communities
4619054,Black River 9,340,42,19,76,67,51,First Nations Communities
4619056,Fisher River 44,"1,000",54,29,82,71,59,First Nations Communities
4619058,Fisher River 44A,23, , , , ,,First Nations Communities
4619059,Peguis 1B,"2,076",48,28,70,77,56,First Nations Communities
4619061,Jackhead 43, , , , , ,,First Nations Communities
4619062,Dauphin River 48A,89, , , , ,53,First Nations Communities
4619065,The Narrows 49,638,40,20,59,77,49,First Nations Communities
4619068,Crane River 51,316,44,25,73,83,56,First Nations Communities
